Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",BTC / USD Denominated Closing Price,BTC / Active Addr Cnt,BTC / Tx per Second Cnt,BTC / 30 Day Volatility,BTC / Mean Tx Size (USD),BTC / Miner Supply (USD),BTC / Val in Addrs w/ Bal ? $1M USD,BTC / 30 Day Active Supply,BTC / SER (Supply Equality Ratio),BTC / Miner Revenue per Hash (USD),BTC / Miner Revenue per Hash per Sec (USD),BTC / Total Issuance (USD),"BTC / Mean Hash Rate, 30 Day",BTC / Mean Hash Rate,BTC / Mean Tx Fee (USD),BTC / Mean Difficulty,BTC / Difficulty,BTC / Market Cap (USD),BTC / Mean Block Size (in bytes),BTC / Addr Cnt of Bal ? $1M,BTC / Miner Revenue (USD)
1719878400,2024-07-02T00:00:00,27.732350835428573,9.151228924114283,15.813141648466926,243.10178742336686,80.21967274878583,138.6179996904611,62028.61704,750376,7.043090278,0.017383761,11092.86609,1.10833E+11,15639181.44,1361519.953,0.11313293,5.60366E-07,0.048415663,28688235.38,581197515,615608939.1,1.835426778,8.36753E+13,8.36753E+13,1.2232E+12,1632489.534,108662,29805114.83
1719964800,2024-07-03T00:00:00,28.24432826,9.381690077714286,16.17822080058328,247.5897816,82.23989522124343,141.81828353791303,60216.39209,769767,6.211585648,0.0176992,12025.69497,1.07593E+11,15617851.77,1377366.512,0.113169405,5.41168E-07,0.046756934,27285552.66,579349988.8,603130375.6,1.70472606,8.36753E+13,8.36753E+13,1.18749E+12,1651707.772,107322,28200526.94
1720051200,2024-07-04T00:00:00,28.34415674,9.477715567999999,16.310242793226998,248.464878,83.08165466908801,142.97558832542785,57418.24202,715636,6.199710648,0.018495536,20419.31723,1.026E+11,15578818.64,1459373.249,0.113108844,5.18586E-07,0.044805835,25120480.88,580025088.7,582332777.7,1.813268083,8.36753E+13,8.36753E+13,1.13234E+12,1540124.171,104967,26091906.11
1720137600,2024-07-05T00:00:00,27.432211494857142,9.290992239314287,15.94933778446212,240.47076596391773,81.44483796982902,139.81189501859495,56720.98813,694964,5.707905093,0.018315978,25542.65179,1.01346E+11,15570086.86,1484539.335,0.113121336,5.36632E-07,0.046364971,21447623.64,578848876.8,480652547.2,1.698793594,7.99097E+13,7.94952E+13,1.11861E+12,1593529.14,104441,22285441.22
1720224000,2024-07-06T00:00:00,27.201734317714287,9.288661736457144,15.93353555,238.45040302908342,81.42440878178331,139.6733726199375,58259.22177,720587,7.599166667,0.019352629,8079.396181,1.04101E+11,15590795.06,1454524.63,0.113116905,5.49106E-07,0.047442786,30039911.23,582091857.9,652035051.1,1.362100605,7.94952E+13,7.94952E+13,1.14897E+12,1516796.57,105581,30934359.1
1720310400,2024-07-07T00:00:00,27.380239597714287,9.413074575314285,16.13730539255014,240.0151803135634,82.51501172720502,141.45961907109455,56112.57256,594423,7.9246875,0.020012015,8058.003567,1.00263E+11,15563839.9,1405936.869,0.113117164,5.28379E-07,0.045651916,24724602.28,580966844.2,557193592.6,1.040327095,7.94952E+13,7.94952E+13,1.10666E+12,1568338.816,104008,25436955.15
1720396800,2024-07-08T00:00:00,27.451664729142855,9.509647658742859,16.294893088901297,240.64129301566626,83.36157137653989,142.8410328173088,56691.91491,798942,6.791365741,0.020228112,19628.90373,1.01301E+11,15570575.65,1410738.979,0.113140039,5.33895E-07,0.046128541,28168795.22,578051289.7,628324689.3,1.388951915,7.94952E+13,7.94952E+13,1.11812E+12,1614729.094,104395,28983701.28
1720483200,2024-07-09T00:00:00,27.194718946285715,9.493388482514288,16.25904029743788,238.38890628314059,83.21904343772023,142.52674724734047,57981.4321,762581,7.460729167,0.020823878,13113.5602,1.03616E+11,15587935.36,1427949.749,0.113172852,5.4536E-07,0.047119068,27903564.2,577112779.4,608566046.9,1.196736758,7.94952E+13,7.94952E+13,1.14358E+12,1563992.032,105383,28675065.11
1720569600,2024-07-10T00:00:00,26.559972589714285,9.341725889828572,15.991669604757416,232.82471972143543,81.88956915023725,140.18297575530352,57722.01135,646708,7.323472222,0.020815533,16315.72387,1.03143E+11,15582902.37,1438510.229,0.11320302,5.48495E-07,0.047389931,24531854.82,575745302.1,537434950.2,1.481146811,7.94952E+13,7.94952E+13,1.13848E+12,1547965.324,105221,25469005.19
1720656000,2024-07-11T00:00:00,26.170808934857146,9.274567376914288,15.869160187051742,229.4133111229577,81.30085762603063,139.10905819969557,57307.71274,646553,7.48369213,0.020298039,13624.95476,1.02404E+11,15577053.77,1435915.228,0.113236821,5.39138E-07,0.046581504,25072124.32,577124229.7,553241861.9,1.080823462,7.94952E+13,7.94952E+13,1.13034E+12,1583949.843,104894,25770838.09
1720742400,2024-07-12T00:00:00,26.901103553142857,9.533373539885714,16.311988007550717,235.81507374685026,83.56955245063818,142.99088687418958,57859.12028,708446,7.630462963,0.020216835,14066.10723,1.03392E+11,15583275.2,1431992.228,0.113265782,5.43512E-07,0.046959461,27121462.63,576629857.3,592759141,1.083122732,7.94952E+13,7.94952E+13,1.14124E+12,1577084.007,105309,27835649.66
1720828800,2024-07-13T00:00:00,26.617933415999996,9.433022017599999,16.140282491007657,233.3328043,82.68987101,141.4857163161731,59329.0372,601071,8.494293981,0.020736246,6697.134986,1.06014E+11,15608781.32,1406204.512,0.113292492,5.65125E-07,0.048826772,28552099.15,576801101.1,608566046.9,1.583492003,7.94952E+13,7.94952E+13,1.17026E+12,1557321.818,106742,29714315.81
1720915200,2024-07-14T00:00:00,27.287243050285717,9.670215958171429,16.546130924185825,239.19997257880456,84.76911308933074,145.04338368141293,61015.03394,751254,6.811886574,0.021473339,5765.246187,1.09032E+11,15629588.89,1396874.864,0.113230191,5.72384E-07,0.049454004,31842220.84,581042987.3,659938506.9,1.349652551,7.94952E+13,7.94952E+13,1.20355E+12,1657245.21,107890,32636601.31
1721001600,2024-07-15T00:00:00,27.132786990857145,9.615478898514285,16.452473599529416,237.84601076185368,84.28928802437623,144.22238357347484,64734.76117,787506,6.301909722,0.024247344,18433.07166,1.15659E+11,15681969.98,1408269.038,0.113239747,6.0902E-07,0.052619368,30951307.68,582608418.6,604614321.8,1.585354301,7.94952E+13,7.94952E+13,1.27696E+12,1635509.281,111165,31814423.77
1721088000,2024-07-16T00:00:00,26.952588428571428,9.551619057142858,16.343206826098513,236.2663901648571,83.72949265,143.2645510375796,65118.82666,746639,6.209513889,0.024243697,25724.86822,1.1633E+11,15687435.93,1463186.012,0.113235027,6.11852E-07,0.052864033,29913961,579360646.1,580903954.4,1.481453306,7.94952E+13,7.94952E+13,1.28456E+12,1581218.279,111418,30708925.53
1721174400,2024-07-17T00:00:00,27.760095905142855,9.761444560228572,16.71042535722712,243.34500070448226,85.56882301496366,146.48358868145291,64201.37078,729938,7.150069444,0.024366899,14352.43088,1.1468E+11,15678102.18,1484455.081,0.113239242,6.04216E-07,0.052204301,31900056.11,580884107.5,628324689.3,1.458655144,7.94952E+13,7.94952E+13,1.2665E+12,1599816.824,110781,32801251.22
1721260800,2024-07-18T00:00:00,27.69259949142857,9.674860850057144,16.56900663674732,242.75332714186285,84.80983021160093,145.24391217772703,63984.3022,764574,5.044027778,0.024087436,15700.85818,1.14274E+11,15677394.14,1476731.743,0.113236287,5.93282E-07,0.051259548,25793671.83,576989999.9,515736551.9,1.474838166,8.04252E+13,8.20477E+13,1.26224E+12,1645832.775,110606,26436422.55
1721347200,2024-07-19T00:00:00,27.942440441142857,9.690552626,16.603679122554357,244.94343290705825,84.94738432,145.54785118831148,66755.78338,755308,5.877719907,0.025321468,22364.58568,1.19211E+11,15739518.23,1483156.375,0.113235833,6.07747E-07,0.052509349,30665937.99,577970674.7,599556359.6,1.607479264,8.20477E+13,8.20477E+13,1.31694E+12,1586801.878,114629,31482313.86
1721433600,2024-07-20T00:00:00,28.59272908114286,9.83923723,16.866865668595942,250.64386312529828,86.25075356168641,147.85494445091203,67185.49781,673407,8.06087963,0.025340657,7660.651681,1.19974E+11,15745501.83,1476643.129,0.113233294,6.07335E-07,0.052473745,34642522.31,581959293.9,672971424.2,0.963440039,8.20477E+13,8.20477E+13,1.32546E+12,1601854.939,115025,35313331.19
1721520000,2024-07-21T00:00:00,29.020233023999996,9.906987799542858,16.991783680241113,254.39136268838396,86.84465505079268,148.94997574099358,68056.62012,607493,9.933842593,0.025291023,5549.311777,1.21536E+11,15755852.76,1463910.615,0.113230304,6.15373E-07,0.053168255,35942402.5,585524397.5,689285884.4,0.822123971,8.20477E+13,8.20477E+13,1.34268E+12,1576429.059,115693,36648127.76
1721606400,2024-07-22T00:00:00,30.33812129828571,10.196615907428571,17.53892353412938,265.9439713007726,89.38353504451887,153.74620370017814,67535.19767,749350,9.583240741,0.025352266,14292.23348,1.20595E+11,15749383.92,1442977.698,0.113227519,6.13046E-07,0.052967173,37777501.2,588785231.3,730072034.7,1.077861755,8.20477E+13,8.20477E+13,1.33243E+12,1602008.346,115227,38669851.48
1721692800,2024-07-23T00:00:00,31.51680554057143,10.446823403657143,18.015731871522267,276.27631736864913,91.57685395645852,157.92590558576418,65916.40816,671794,9.580243056,0.02563192,21923.74618,1.17693E+11,15697801.28,1455922.233,0.113279903,5.97069E-07,0.051586753,34812103.06,596232553.3,689285884.4,0.9010773,8.20477E+13,8.20477E+13,1.30053E+12,1590389.479,111874,35558020.57
1721779200,2024-07-24T00:00:00,31.319537232000005,10.314499321371429,17.821458959101573,274.54706337571196,90.41690105114195,156.22290923548437,65353.38578,681137,6.957743056,0.0238278,21813.26968,1.16673E+11,15691600.76,1479200.547,0.11331186,5.93043E-07,0.051238918,28592106.28,594191187.9,571006057.3,1.107086355,8.20477E+13,8.20477E+13,1.28945E+12,1607487.907,111495,29257732.78
1721865600,2024-07-25T00:00:00,32.56972034057143,10.658655747885714,18.450559453831037,285.5061685054491,93.43377628596616,161.73760417228286,65722.06119,713877,8.1959375,0.023486474,15395.15115,1.17338E+11,15695200.04,1547867.531,0.113307193,5.95087E-07,0.051415546,33477174.92,599158979,664814194.2,0.995032006,8.20477E+13,8.20477E+13,1.29675E+12,1598755.577,111826,34181784.87
1721952000,2024-07-26T00:00:00,33.15704106171428,10.781060868342859,18.698276402636818,290.65462194698745,94.50677957189347,163.9090909455143,67912.24331,715636,5.306111111,0.023892774,20006.49054,1.21252E+11,15751881.8,1546028.003,0.113341551,6.1487E-07,0.053124795,33956121.65,604134860.6,652578352,1.553153004,8.20477E+13,8.20477E+13,1.34E+12,1766692.669,115592,34668090.89
1722038400,2024-07-27T00:00:00,33.06474786171429,10.677487365257141,18.55664808265406,289.8455797557874,93.59885424384412,162.6675770925455,68077.37308,694649,5.25755787,0.023833081,11676.41428,1.21549E+11,15754226.03,1552612.328,0.113346933,6.16396E-07,0.053256578,32762235.8,607047163.3,628106661.8,1.516083099,8.20477E+13,8.20477E+13,1.34329E+12,1767353.708,115666,33450811.38
1722124800,2024-07-28T00:00:00,32.68438798,10.479756144685714,18.25197046740038,286.511345,91.86554236431498,159.99677311723175,68170.66913,578686,8.759583333,0.023398711,6363.049803,1.21721E+11,15755220.31,1477985.889,0.113379266,6.15161E-07,0.053149903,31528934.47,608450489.9,603634977.5,0.732152986,8.20477E+13,8.20477E+13,1.34516E+12,1630638.561,115727,32083140.43
1722211200,2024-07-29T00:00:00,32.65502162,10.470340266742856,18.235571390574073,286.2539196,91.78300277826789,159.85301880977232,66867.16728,794379,9.513368056,0.023755655,20527.04029,1.19394E+11,15737486.13,1537026.514,0.113501329,6.04569E-07,0.052234723,37194861.8,610882116.5,725993416.7,0.884652623,8.20477E+13,8.20477E+13,1.31948E+12,1619099.461,114774,37922064.84
1722297600,2024-07-30T00:00:00,32.09706698,10.291440525028573,17.923992308263983,281.3628892,90.21476764240046,157.1217165742421,66186.91469,673555,7.765706019,0.023304315,26721.44676,1.18178E+11,15698469.49,1641749.916,0.113557701,5.99198E-07,0.051770721,31025116.26,614498460,611792207.6,0.965667085,8.20477E+13,8.20477E+13,1.30609E+12,1757792.587,112207,31672923.45
1722384000,2024-07-31T00:00:00,32.4164021,10.393830515885714,18.102318889863845,284.1621808,91.11231830225418,158.68492738854647,64690.63404,740485,6.690428241,0.023734888,16595.38494,1.15513E+11,15682020.24,1662503.329,0.113579996,5.48961E-07,0.047430246,28504310.62,615460656.1,615358184,1.180604071,8.77936E+13,9.06665E+13,1.27659E+12,1644973.106,111229,29186589.75
1722470400,2024-08-01T00:00:00,32.17285274,10.31574008617143,17.953423632978566,282.0272272,90.42777759537876,157.37971156669013,65178.05549,772675,6.159166667,0.023615314,23160.38365,1.16388E+11,15686574.29,1667252.406,0.113617105,5.34314E-07,0.046164702,28515399.28,615973287.4,630987878.5,1.153651582,9.06665E+13,9.06665E+13,1.28624E+12,1645092.85,111599,29129367.39
1722556800,2024-08-02T00:00:00,31.53063888,10.109823894857144,17.583282868485625,276.3975804,88.62271626231771,154.1350576,61506.76989,764749,4.748923611,0.025408091,20236.21672,1.09835E+11,15635930.67,1672755.242,0.113671887,5.04939E-07,0.043626734,24026081.99,614648342.8,563382038.6,1.346383193,9.06665E+13,9.06665E+13,1.21381E+12,1620932.696,108578,24578518.26
1722643200,2024-08-03T00:00:00,31.18051704,10.064451001142858,17.455701480725686,273.3284124,88.22497747601828,153.01667918004136,60688.24443,692352,5.814456019,0.023888875,7975.032911,1.0837E+11,15627397.87,1656717.835,0.113635906,4.96307E-07,0.042880899,25602853.12,615519003.5,608452598.5,0.971618793,9.06665E+13,9.06665E+13,1.19768E+12,1630408.77,107998,26090994.27
1722729600,2024-08-04T00:00:00,31.253835737142857,10.158811688228571,17.568608274775986,273.9711240717943,89.05214325901167,154.0064201366863,58306.26448,668340,6.093506944,0.024969341,9665.284387,1.04123E+11,15594977.96,1635620.092,0.113541797,4.75472E-07,0.041080746,26055611.94,620980887,644509051.7,0.799961949,9.06665E+13,9.06665E+13,1.1507E+12,1581428.58,105922,26476912.4
1722816000,2024-08-05T00:00:00,30.84794588571429,10.105962485942857,17.420452358595035,270.4130936341714,88.58886715177509,152.70768537544407,54343.62768,817104,6.375590278,0.027656887,27891.72521,97048691877,15538122.62,1665570.449,0.113577573,4.44609E-07,0.038414238,26492518.49,622683077.9,703100778.4,0.937971014,9.06665E+13,9.06665E+13,1.07252E+12,1640107.404,102743,27009080.55
1722902400,2024-08-06T00:00:00,30.553477508571426,10.150277130514286,17.438772821910614,267.8317838401371,88.97732932608824,152.86828255686845,56047.47129,729981,5.595659722,0.027472325,16346.12646,1.00096E+11,15565395.61,1671052.575,0.113633867,4.57999E-07,0.039571081,24520768.69,625142887.4,630987878.5,0.927025175,9.06665E+13,9.06665E+13,1.10618E+12,1622954.807,104393,24968872.22
1722988800,2024-08-07T00:00:00,29.704849213714287,9.999071842742856,17.124135483038334,260.39270820741945,87.65186377,150.11017164431405,55129.74104,714826,4.421284722,0.027560724,21391.19083,98459622520,15545004.25,1687464.168,0.113664086,4.51486E-07,0.039008399,21018213.77,622527426.6,549860865.4,1.127954502,9.06665E+13,9.06665E+13,1.08808E+12,1640905.992,103351,21449192.21
1723075200,2024-08-08T00:00:00,28.949208754285713,9.884618273,16.88345323141745,253.76876394006857,86.64856378437396,148.00035102660536,61908.78967,722252,5.623587963,0.03466833,14752.13312,1.10547E+11,15642248.32,1681362.877,0.113704696,5.08122E-07,0.043901752,24956980.84,621622233.7,581410258.7,1.168837949,9.06665E+13,9.06665E+13,1.2219E+12,1589072.69,109033,25524929.27
1723161600,2024-08-09T00:00:00,28.668821210451288,9.936642623085715,16.888142096076766,251.31088673081604,87.10460923,148.04145361420893,60720.94076,705635,4.562673611,0.034873067,19824.65561,1.08432E+11,15629367.42,1675462.185,0.11366101,4.97726E-07,0.043003556,24667882.18,623238312.6,585917318.5,1.340718372,9.06665E+13,9.06665E+13,1.19848E+12,1835703.454,108207,25196528.47
1723248000,2024-08-10T00:00:00,28.09467360999415,9.874213403428572,16.694729177574015,246.2779088652087,86.55735469445487,146.34599597061384,60871.55507,594175,6.4409375,0.034832718,8010.693156,1.08705E+11,15631704.2,1678069.603,0.113614132,4.96325E-07,0.042882467,24538845.64,624177259.2,581410258.7,0.70732747,9.06665E+13,9.06665E+13,1.20148E+12,1611169.791,108284,24932306.49
1723334400,2024-08-11T00:00:00,28.16583374885129,10.061500970057143,16.906058478884187,246.9016986424304,88.19911750352094,148.1985086258988,58836.10437,630696,7.429907407,0.035410505,7603.785358,1.05051E+11,15608089.8,1675016.328,0.113619215,4.78341E-07,0.041328623,29601915.01,628606490,725636064.8,0.603658431,9.06665E+13,9.06665E+13,1.16134E+12,1541051.565,106928,29989539.14
1723420800,2024-08-12T00:00:00,27.049371320279864,9.863808533485715,16.461912159887724,237.11478899357326,86.46614560453578,144.3051219935758,59394.16295,714520,5.119513889,0.035151025,16668.89538,1.06047E+11,15614937.33,1664968.553,0.113635874,4.85965E-07,0.041987392,25428126.01,628903178.8,617466711.8,1.124925446,9.06665E+13,9.06665E+13,1.17238E+12,1673626.708,107315,25925816.76
1723507200,2024-08-13T00:00:00,26.968244017422723,9.957452178285715,16.514257035161666,236.40362705672754,87.28702579,144.76397717022715,60536.24578,706882,6.743599537,0.034942206,14610.97446,1.08093E+11,15628174.7,1684902.728,0.113672678,4.94165E-07,0.042695851,28187189.44,629290274.8,671551385.1,0.832978742,9.06665E+13,9.06665E+13,1.19495E+12,1601416.852,108106,28672457.6
1723593600,2024-08-14T00:00:00,26.94909057227986,10.058887782628572,16.592242185907278,236.23572795660525,88.17621030252205,145.4475950016632,58840.64668,662757,5.904965278,0.033430891,15142.21009,1.05071E+11,15608663.91,1693788.387,0.11368409,4.82193E-07,0.041661486,24271766.76,628929781.4,593799520.6,0.914972056,9.0494E+13,8.68715E+13,1.1615E+12,1627647.417,106970,24738570.54
1723680000,2024-08-15T00:00:00,27.238316883475303,10.311755907428573,16.889655562299332,238.7710858005445,90.39285228451887,148.05472065911593,57644.18769,715632,7.617060185,0.033531469,10825.80032,1.02947E+11,15586703.09,1683862.466,0.113716097,4.91133E-07,0.04243391,28822093.84,632597806.4,690944705.1,0.755715301,8.68715E+13,8.68715E+13,1.13791E+12,1571586.7,105764,29319485.49
1723766400,2024-08-16T00:00:00,27.080424262381218,10.374770996342859,16.921793759176847,237.3869990840337,90.94524255,148.33644409294428,58927.27651,700335,6.72650463,0.033804877,11273.1091,1.0524E+11,15609110.36,1688021.373,0.113751986,5.03329E-07,0.04348762,26148978.95,632094097.6,613213425.7,0.891569694,8.68715E+13,8.68715E+13,1.16327E+12,1599923.246,107047,26667192.38
1723852800,2024-08-17T00:00:00,27.278751086731603,10.5179763,17.120779980698863,239.12553202628922,92.20058024,150.0807573108062,59414.67434,612305,8.172060185,0.033865161,4990.55117,1.06116E+11,15618799.02,1670113.168,0.113496649,5.054E-07,0.043666523,27664957.74,636350954.4,643442255.9,0.611971146,8.68715E+13,8.68715E+13,1.17292E+12,1581292.054,107343,28096885.8
1723939200,2024-08-18T00:00:00,26.76288161745747,10.398011384914286,16.885841763549607,234.60342025863216,91.14896780015863,148.02128889927585,58793.20615,588717,8.775115741,0.032808963,5446.29382,1.05011E+11,15606139.04,1649881.466,0.113509471,4.99887E-07,0.043190266,28661688,638821445.3,673671086.1,0.572645828,8.68715E+13,8.68715E+13,1.16068E+12,1672913.808,106545,29096033.14
1724025600,2024-08-19T00:00:00,26.426437017457467,10.268560319771428,16.674546706037994,231.65414689503217,90.01419976311635,146.16907642512905,59411.51902,687027,6.484293981,0.032862514,15706.61825,1.06112E+11,15619197.84,1626781.929,0.113547687,5.08795E-07,0.043959924,24135929.6,635102150.3,561392574.8,0.969001875,8.68715E+13,8.68715E+13,1.17291E+12,1670897.992,107326,24678774.89
1724112000,2024-08-20T00:00:00,26.283692697457468,10.213637743314285,16.584899943082497,230.40285018591217,89.53274845789302,145.38323290106118,59123.30027,696903,8.283414352,0.032705643,12244.57275,1.05601E+11,15615651.24,1645233.414,0.113577162,5.05378E-07,0.043664668,27714047,633717976.3,647760663.8,0.796982088,8.68715E+13,8.68715E+13,1.16725E+12,1623167.34,107106,28284254.1
1724198400,2024-08-21T00:00:00,26.529728037457467,10.308302769371428,16.739415876211428,232.55959597635214,90.36258207630995,146.73771957086936,61133.02565,711700,7.926759259,0.033429136,12646.86871,1.09195E+11,15640111.01,1659790.721,0.113619238,5.21534E-07,0.045060523,28082983.66,630542423.4,634805446.4,0.7617175,8.68715E+13,8.68715E+13,1.20695E+12,1598965.578,108528,28604665.29
1724284800,2024-08-22T00:00:00,26.728989934833457,10.308302769371428,16.778299207114664,234.3063257687501,90.36258207630995,147.07857084956711,60394.47377,719227,9.230347222,0.033240152,10555.28222,1.07888E+11,15630293.7,1649119.677,0.113642773,6.07353E-07,0.052475305,30197236.89,630597717.4,690944705.1,7.59883269,8.68715E+13,8.68715E+13,1.1924E+12,1591842.213,107893,36257534.19
1724371200,2024-08-23T00:00:00,27.49377924,10.527628274742856,17.173022146099093,241.01046878569858,92.28518945639588,150.53871213270463,64106.80292,694990,9.24775463,0.035120477,16106.31664,1.14522E+11,15682459.28,1619514.621,0.113650329,5.47045E-07,0.047264665,32854736.49,635171459.6,708218324.1,0.774410179,8.68715E+13,8.68715E+13,1.26573E+12,1645608.159,111023,33473701.86
1724457600,2024-08-24T00:00:00,27.78624115358301,10.567505752685715,17.27472588469197,243.57418995230861,92.63475543,151.43024710520982,64023.2267,611271,9.232615741,0.035100618,9638.202098,1.14376E+11,15682040.99,1567728.688,0.113621466,5.44572E-07,0.047051051,30611105.27,635034849,660715874.9,0.597336705,8.68715E+13,8.68715E+13,1.26411E+12,1594597.993,110972,31087376.49
1724544000,2024-08-25T00:00:00,27.36585217,10.338210820114286,16.93604964742713,239.88906013975202,90.62475604912183,148.46141120934618,64498.01834,539499,8.141030093,0.034563122,6295.922428,1.15226E+11,15687953.07,1464058.185,0.113587263,5.49443E-07,0.047471865,26806988.87,632427163.4,574347786,0.651429985,8.68715E+13,8.68715E+13,1.27351E+12,1611516.383,111280,27265360.7
1724630400,2024-08-26T00:00:00,27.71749357,10.378088159542857,17.02208968299448,242.9715487,90.97432080655268,149.2156381611296,62983.44277,656542,7.023969907,0.034784809,13183.1318,1.12525E+11,15673203.17,1451808.377,0.113581386,5.38124E-07,0.046493939,26374316.66,630779147.8,578666193.9,0.873580351,8.68715E+13,8.68715E+13,1.24363E+12,1671376.634,110265,26904470.87
1724716800,2024-08-27T00:00:00,27.782803438991614,10.298333480685715,16.944819033113966,243.5440549462005,90.27519129169096,148.53828364427702,59548.00762,685194,7.829456019,0.036115545,21623.57022,1.06386E+11,15624360.29,1527704.388,0.11359179,5.07488E-07,0.043846974,26424428.38,631098429.5,613213425.7,0.684802088,8.68715E+13,8.68715E+13,1.17582E+12,1607944.972,107370,26887553.36
1724803200,2024-08-28T00:00:00,28.513758934938682,10.459090528914286,17.267992018174063,249.95161082367244,91.68438757646264,151.37121803131384,59100.77475,740845,8.355462963,0.036013033,17615.91068,1.05592E+11,15617005.21,1562773.465,0.113643107,4.96072E-07,0.042860648,29735077.3,630379992.3,704440301,0.634151313,8.80181E+13,8.94717E+13,1.16702E+12,1664422.416,107104,30192767.51
1724889600,2024-08-29T00:00:00,28.02132639821036,10.219337306057144,16.911148995742042,245.6349472,89.58271082489692,148.24313209667474,59339.79099,723280,6.086921296,0.036023726,14121.77921,1.06018E+11,15620361.83,1517327.011,0.113666972,4.92148E-07,0.042521615,24477663.79,629556625.3,587091198.7,0.925107342,8.94717E+13,8.94717E+13,1.17177E+12,1596706.341,107278,24964065.64
1724976000,2024-08-30T00:00:00,27.70862583108771,10.04238415177143,16.66024405722551,242.89381403531485,88.03153947442834,146.04369940563882,59142.93996,826297,6.344872685,0.035840295,13850.5594,1.05656E+11,15617780.63,1499261.956,0.113698028,4.8958E-07,0.042299721,26244679.61,630096945.9,631567801.7,0.858164059,8.94717E+13,8.94717E+13,1.16791E+12,1654849.148,107117,26715141.58
1725062400,2024-08-31T00:00:00,27.822777504230565,10.026432384914285,16.642422517924626,243.89446760208511,87.89170628615864,145.88747579212728,58959.92627,670825,8.049988426,0.035785469,6425.188419,1.05333E+11,15616017,1467073.891,0.113700209,4.86169E-07,0.042004968,27084716.13,630857553.4,653806103.2,0.54420012,8.94717E+13,8.94717E+13,1.16432E+12,1629167.66,107022,27463104.22
1725148800,2024-09-01T00:00:00,28.176887561373423,10.075580661607091,16.76054028696426,246.9985963629994,88.32254007964777,146.9228961555287,57349.08072,660770,7.596446759,0.03459888,5985.141236,1.02454E+11,15589716.13,1435944.114,0.113693444,4.73078E-07,0.040873975,25448654.57,633130412.2,631567801.7,0.557433065,8.94717E+13,8.94717E+13,1.13253E+12,1689664.338,105489,25814686.69
1725235200,2024-09-02T00:00:00,29.05350954365914,10.356849572396431,17.25905612882659,254.68306465971597,90.78814335162714,151.29288602529388,59159.02389,717673,8.564652778,0.035058067,7041.770919,1.05694E+11,15619099.28,1407746.985,0.113715656,4.88178E-07,0.042178618,30873615.59,637607302.7,742759315.5,0.614662258,8.94717E+13,8.94717E+13,1.16831E+12,1753434.198,107147,31328561.3
1725321600,2024-09-03T00:00:00,29.20281103392466,10.384058977883814,17.304422052748638,255.9918415233836,91.02666100012952,151.69056371439459,57637.77544,699302,6.855601852,0.034608981,11235.22397,1.02956E+11,15594344.03,1421917.028,0.113701108,4.77202E-07,0.041230292,26837589.19,638213715.2,662701425,0.820185545,8.94717E+13,8.94717E+13,1.13829E+12,1732728.074,105729,27323373.48
1725408000,2024-09-04T00:00:00,28.819247294663313,10.220031814828515,17.03049614401803,252.62952178501862,89.58879888878677,149.28932919846207,58033.39897,699461,8.434675926,0.031996441,11353.8212,1.03622E+11,15599352.16,1427554.858,0.113741456,4.79685E-07,0.041444815,27384510.14,637163580.8,671596746.9,0.616895031,8.94717E+13,8.94717E+13,1.14613E+12,1650290.351,106025,27834202.8
1725494400,2024-09-05T00:00:00,29.30204236910592,10.365647869779066,17.273552754736333,256.86170340758247,90.86526922648329,151.41996344801868,56112.95294,734546,8.268368056,0.032170125,9943.716777,1.00185E+11,15574240.02,1362772.495,0.113782901,4.66511E-07,0.040306581,27179711.58,639110231.2,689387390.7,0.850111237,8.94717E+13,8.94717E+13,1.10823E+12,1664874.845,104644,27786848.41
1725580800,2024-09-06T00:00:00,29.101348199657142,10.311750529148144,17.169206416489846,255.10241831819454,90.39280513851266,150.50526344694998,53838.95346,726287,7.701898148,0.032922472,13162.84885,96113745484,15535454.71,1379054.672,0.113802076,4.45161E-07,0.03846194,24395775.79,642278561.7,644910781.3,0.614302459,8.94717E+13,8.94717E+13,1.06334E+12,1626889.269,102549,24804519.85
1725667200,2024-09-07T00:00:00,29.11469120537143,10.332401246600792,17.220778352213085,255.21938310628596,90.57382932770254,150.95734303549992,54066.43992,606660,9.196423611,0.024500551,4289.035467,96529489221,15538576.97,1353559.05,0.113834635,4.45434E-07,0.038485519,26695304.71,646322565.4,702730370.3,0.440100821,8.94717E+13,8.94717E+13,1.06786E+12,1634539.614,102725,27044943.23
1725753600,2024-09-08T00:00:00,29.588603008853934,10.574491215554472,17.58526559420641,259.37369397561355,92.69599,154.15243819881337,54859.25841,596940,10.49369213,0.024574047,4035.526745,97954058412,15549257.71,1326165.04,0.113858835,4.51535E-07,0.039012661,28629675.48,651550632,742759315.5,0.382917624,8.94717E+13,8.94717E+13,1.08355E+12,1657369.168,103315,28977017.69
